시설번호,년도,쉼터명칭,도로명주소,지번상세주소,이용가능인원,운영시작일,운영종료일,경도,위도,X좌표,Y좌표
11545011,2024,복지경로당,서울특별시 금천구 벚꽃로10길 94,,40,20240520,20240930,126.895285,37.464581,190736.1564,540578.2347
11545012,2024,독산1동주민센터,서울특별시 금천구 시흥대로123길 11,,100,20240520,20240930,126.897049,37.470222,190892.888,541204.0819
11545015,2024,금천한내어르신복지센터,서울특별시 금천구 한내로 69-15 ,,30,20240520,20240930,126.886988,37.457158,190001.182,539755.2646
11545017,2024,영보경로당,서울특별시 금천구 시흥대로141길 61-1 ,,40,20240520,20240930,126.897327,37.475583,190918.1376,541799.1095
11545025,2024,세일경로당,서울특별시 금천구 시흥대로147길 30-15 ,,50,20240520,20240930,126.896187,37.474779,190817.2014,541709.9979
11545026,2024,철쭉경로당,서울특별시 금천구 금하로1마길 15-8 ,,20,20240520,20240930,126.889601,37.452882,190231.7871,539280.4022
11545027,2024,참새경로당,서울특별시 금천구 한내로 55,,20,20240520,20240930,126.887193,37.456954,190019.2304,539732.5462
11545028,2024,금천장애인종합복지관,서울특별시 금천구 시흥대로101길 17,,30,20240520,20240930,126.896277,37.463988,190823.8257,540512.2672
1154500127,2024,다원새마을금고,서울특별시 금천구 독산로 192,,10,20240801,20240930,126.903296,37.464186,191444.8313,540533.6817
1154500124,2024,금천평생학습관 독산,서울특별시 금천구 범안로 1240-7 ,,25,20240801,20240930,126.899766,37.466098,191132.7838,540746.192
1154500108,2024,독산2동마을활력소(정감),서울특별시 금천구 시흥대로 342,,30,20240520,20240930,126.89813,37.464312,190987.8311,540548.1033
1154500105,2024,독산2동 어르신쉼터,서울특별시 금천구 독산로67길 32,,15,20240520,20240930,126.900818,37.464614,191225.6318,540581.4008
11545030,2024,정훈경로당,서울특별시 금천구 독산로64길 79,,20,20240520,20240930,126.906432,37.466802,191722.5455,540823.6976
11545031,2024,독산2동주민센터,서울특별시 금천구 독산로 179,,30,20240520,20240930,126.90349,37.463149,191461.8671,540418.4825
11545032,2024,신일교회(1층 로비 및 카페),서울특별시 금천구 시흥대로90길 25,,30,20240520,20240930,126.899316,37.461804,191092.4118,540269.6367
11545033,2024,만수경로당,서울특별시 금천구 시흥대로90길 60-3 ,,20,20240520,20240930,126.900969,37.462821,191238.7988,540382.3992
1154500131,2024,독산보건지소,서울특별시 금천구 독산로87길 27,,10,20240801,20240930,126.902253,37.47367,191353.6165,541586.3618
1154500117,2024,새마을금고 독산동,서울특별시 금천구 독산로 323,,25,20240612,20240930,126.903318,37.475556,191448.0287,541795.5853
1154500115,2024,신한은행 독산동금융센터,서울특별시 금천구 시흥대로 446,,20,20240612,20240930,126.89879,37.473308,191047.2749,541546.5193
11545034,2024,목화경로당,서울특별시 금천구 문성로7가길 14,,20,20240520,20240930,126.906504,37.477544,191730.0986,542015.9532
11545035,2024,동산경로당,서울특별시 금천구 독산로54길 247,,20,20240520,20240930,126.905989,37.472925,191683.9986,541503.2849
11545036,2024,구룡경로당,서울특별시 금천구 남부순환로122길 5,,20,20240520,20240930,126.902201,37.479172,191349.6862,542196.9484
11545037,2024,문성경로당,서울특별시 금천구 독산로93길 18,,20,20240520,20240930,126.902274,37.474045,191355.5261,541627.9466
11545039,2024,독산3동주민센터,서울특별시 금천구 독산로 317,,100,20240520,20240930,126.903174,37.47516,191435.308,541751.6254
1154500128,2024,기업은행 독산동,서울특별시 금천구 시흥대로 376,,8,20240801,20240830,126.898133,37.467014,190988.3942,540847.944
1154500125,2024,책달샘숲속작은도서관,,,15,20240801,20240930,126.907759,37.469596,191840.2682,541133.6669
1154500097,2024,금천구립독산도서관(1층 로비),서울특별시 금천구 독산로54길 114,,10,20240520,20240930,126.908016,37.467428,191862.7678,540893.0038
11545041,2024,금천호암노인종합복지관,서울특별시 금천구 독산로72길 86-5 ,,30,20240520,20240930,126.906447,37.469538,191724.1741,541127.3886
11545042,2024,정심경로당,서울특별시 금천구 독산로75길 12-7 ,,20,20240520,20240930,126.9016,37.469361,191295.3988,541108.1032
11545043,2024,독산4동주민센터,서울특별시 금천구 독산로 232,,30,20240520,20240930,126.902195,37.467553,191347.834,540907.4181
11545044,2024,감로천경로당,서울특별시 금천구 독산로72길 86-5 ,,20,20240520,20240930,126.9064,37.4695,191720.0122,541123.142
1154500121,2024,국민은행 금천지점,서울특별시 금천구 시흥대로 202,,25,20240612,20240930,126.902049,37.451931,191333.0802,539173.6255
1154500120,2024,농협 시흥동지점,서울특별시 금천구 시흥대로 213-2 ,,16,20240612,20240930,126.900812,37.452921,191223.7877,539283.6273
1154500119,2024,우리은행 금천구청지점,서울특별시 금천구 시흥대로73길 70,,20,20240612,20240930,126.894853,37.456498,190696.893,539681.208
1154500116,2024,신한은행 시흥점,서울특별시 금천구 시흥대로 230,,20,20240612,20240930,126.90122,37.454429,191260.0368,539450.9011
1154500112,2024,금천구지체장애인쉼터,서울특별시 금천구 시흥대로59길 13,,30,20240520,20240930,126.9,37.4534,191151.9621,539336.8435
1154500111,2024,금천구시각장애인쉼터,서울특별시 금천구 시흥대로77길 23,,25,20240520,20240930,126.898457,37.458127,191016.0377,539861.6326
1154500098,2024,금천어울림복지센터(1층 로비),서울특별시 금천구 시흥대로73길 30,,24,20240520,20240930,126.897564,37.457017,190936.8249,539738.479
11545047,2024,효정경로당,서울특별시 금천구 시흥대로 266,,20,20240520,20240930,126.89989,37.457512,191142.6877,539793.2071
11545053,2024,대명경로당,서울특별시 금천구 독산로11길 4,,30,20240520,20240930,126.905595,37.452227,191646.8618,539206.146
11545054,2024,시흥1동주민센터,서울특별시 금천구 시흥대로58길 36,,300,20240520,20240930,126.903237,37.45357,191438.3926,539355.4343
11545056,2024,산돌중앙교회,서울특별시 금천구 시흥대로75길 20,,20,20240520,20240930,126.898085,37.457329,190982.9585,539773.0568
11545057,2024,금천구청(1층 로비 피아노홀),서울특별시 금천구 시흥대로73길 70,,40,20240520,20240930,126.895422,37.457039,190747.3472,539741.1622
11545058,2024,새재미경로당,서울특별시 금천구 독산로39길 16,,50,20240520,20240930,126.904261,37.458845,191529.6001,539940.8053
11545059,2024,금천노인종합복지관,서울특별시 금천구 시흥대로51길 93-32 ,,40,20240520,20240930,126.897781,37.450152,190955.2242,538976.5711
1154500110,2024,공동체경제통합지원센터(2관),서울특별시 금천구 탑골로8길 23,,20,20240520,20240930,126.9148,37.4509,192461.2211,539058.0911
1154500109,2024,시흥2동마을활력소(늘솔나루),서울특별시 금천구 금하로 764,,15,20240520,20240930,126.914189,37.449697,192407.0009,538924.6682
1154500099,2024,서울시립금천청소년센터(1층 로비),서울특별시 금천구 금하로30길 54,,26,20240520,20240930,126.915354,37.44844,192509.9956,538785.0099
11545060,2024,청담종합사회복지관,서울특별시 금천구 금하로29길 36,,40,20240520,20240930,126.913644,37.451679,192358.9959,539144.6313
11545069,2024,시흥2동주민센터,서울특별시 금천구 금하로 764,,50,20240520,20240930,126.914819,37.449553,192462.7583,538908.5469
11545070,2024,산장경로당,서울특별시 금천구 탑골로2길 59-9 ,,30,20240520,20240930,126.913896,37.450816,192381.1971,539048.7966
1154500134,2024,박미사랑마을회관,서울특별시 금천구 시흥대로12길 82,,10,20240819,20240930,126.907494,37.440577,191813.6194,537912.9584
1154500129,2024,새마을금고 금천남부시흥3동지점,서울특별시 금천구 시흥대로 78,,15,20240801,20240930,126.903806,37.440932,191487.2795,537952.7628
1154500103,2024,동네방네 마을이음센터(1층 다목적실),서울특별시 금천구 시흥대로10길 5,,15,20240520,20240930,126.904577,37.438696,191555.3021,537704.5067
1154500100,2024,금천문화회관(1층 로비),서울특별시 금천구 시흥대로38길 61,,10,20240520,20240930,126.904234,37.446542,191525.8146,538575.3336
11545072,2024,시흥3동주민센터,서울특별시 금천구 시흥대로18길 40,,120,20240520,20240930,126.905818,37.440256,191665.3096,537877.4565
11545074,2024,금산경로당,서울특별시 금천구 시흥대로24길 50,,50,20240520,20240930,126.907167,37.441274,191784.8019,537990.3995
11545075,2024,박산경로당,서울특별시 금천구 시흥대로2길 60,,30,20240520,20240930,126.906529,37.435042,191727.6033,537298.8023
1154500130,2024,새마을금고 시흥제1지점,서울특별시 금천구 독산로 140-1 ,,15,20240801,20240930,126.905211,37.459948,191613.7823,540063.0494
1154500106,2024,시흥4동 어르신쉼터,서울특별시 금천구 독산로50마길 39-8 ,,25,20240520,20240930,126.913054,37.461112,192307.7752,540191.6348
11545077,2024,장수경로당,서울특별시 금천구 독산로50길 57-1 ,,40,20240520,20240930,126.90754,37.462841,191820.1151,540384.017
11545080,2024,신흥경로당,서울특별시 금천구 금하로23길 155,,40,20240520,20240930,126.907353,37.457032,191802.9196,539739.3026
11545081,2024,시흥4동주민센터,서울특별시 금천구 독산로36길 14,,50,20240520,20240930,126.906129,37.458957,191694.8642,539953.0362
11545082,2024,새재미마을활력소,서울특별시 금천구 독산로50길 105,,40,20240520,20240930,126.910176,37.462325,192053.2389,540326.4669
1154500136,2024,시흥5동 임시어르신쉼터,서울특별시 금천구 금하로 700,,15,20240801,20240930,126.907652,37.451424,191828.7992,539116.877
1154500118,2024,새마을금고 금천남부,서울특별시 금천구 금하로 724-1 ,,10,20240612,20240930,126.910136,37.450424,192048.4579,539005.5896
1154500102,2024,공동체경제통합지원센터(1관),서울특별시 금천구 은행나무로 45,,29,20240520,20240930,126.907467,37.451033,191812.3431,539073.4975
1154500101,2024,금천마을활력소 어울샘(2층 어울샘 홀),서울특별시 금천구 탑골로 22,,30,20240520,20240930,126.911631,37.45182,192180.9486,539160.4677
11545083,2024,읍내경로당,서울특별시 금천구 은행나무로10길 12-1 ,,30,20240520,20240930,126.906318,37.450424,191710.6263,539005.9408
11545084,2024,탑동경로당,서울특별시 금천구 금하로23가길 14-1 ,,20,20240520,20240930,126.909532,37.451524,191995.1751,539127.8253
11545089,2024,시흥5동주민센터,서울특별시 금천구 금하로24길 6,,30,20240520,20240930,126.9084,37.4508,191894.917,539047.5238
1156000259,2024,구립영등포본동경로당,서울특별시 영등포구 영신로9나길 7,,50,20240520,20240930,126.906627,37.512917,191744.9079,545941.8739
1156000256,2024,영등포어르신복지센터,서울특별시 영등포구 도영로22길 36,,50,20240520,20240930,126.903283,37.510183,191448.8903,545638.7334
1156000205,2024,청소년문화의집 작은도서관,서울특별시 영등포구 영등포로64길 15,,8,20240520,20240930,126.9172,37.5135,192679.6909,546005.6712
1156000204,2024,영등포본동 작은도서관,서울특별시 영등포구 신길로61길 17,,20,20240520,20240930,126.909313,37.514692,191982.5677,546138.622
1156000017,2024,영등포본동 주민센터,서울특별시 영등포구 신길로61길 17,,13,20240520,20240930,126.90932,37.514638,191983.1454,546132.617
1156000019,2024,구립신광경로당,서울특별시 영등포구 신길로60길 31-2 ,,50,20240520,20240930,126.913784,37.513492,192377.6477,546005.0213
1156000021,2024,구립방학경로당,서울특별시 영등포구 영등포로62라길 2-12 ,,25,20240520,20240930,126.915366,37.516604,192517.8577,546350.3202
1156000243,2024,시립영등포장애인복지관,서울특별시 영등포구 버드나루로 22,,15,20240520,20240930,126.912877,37.520861,192298.253,546823.0167
1156000206,2024,영등포동 작은도서관,서울특별시 영등포구 국회대로44길 4,,20,20240520,20240930,126.903622,37.525338,191480.6474,547320.7168
1156000031,2024,영등포동 주민센터,서울특별시 영등포구 영등포로53길 22,,30,20240520,20240930,126.910674,37.520363,192103.4534,546767.9054
1156000037,2024,구립영중경로당,서울특별시 영등포구 영중로27길 3,,45,20240520,20240930,126.904722,37.524121,191577.728,547185.4793
1156000207,2024,여의동 작은도서관,서울특별시 영등포구 국제금융로 124,,10,20240520,20240930,126.934562,37.517658,194215.0137,546465.9585
1156000041,2024,여의동 주민센터,서울특별시 영등포구 국제금융로 124,,10,20240520,20240930,126.93457,37.517634,194215.6837,546463.2832
1156000042,2024,구립시범아파트경로당,서울특별시 영등포구 63로 45,,50,20240520,20240930,126.938615,37.521072,194573.5649,546844.6169
1156000043,2024,구립광장아파트경로당,서울특별시 영등포구 여의나루로 7,,50,20240520,20240930,126.92068,37.520331,192988.0042,546763.6053
1156000208,2024,당산1동 작은도서관,서울특별시 영등포구 양산로23길 11,,22,20240520,20240930,126.897426,37.525016,190932.8298,547285.5248
1156000045,2024,당산1동주민센터,서울특별시 영등포구 양산로23길 11,,23,20240520,20240930,126.897299,37.525133,190921.6353,547298.5004
1156000047,2024,구립당산3가경로당,서울특별시 영등포구 당산로29길 9,,30,20240520,20240930,126.8939,37.526,190621.313,547395.0822
1156000048,2024,구립당산1가경로당,서울특별시 영등포구 영등포로29길 13,,35,20240520,20240930,126.9002,37.5221,191177.741,546961.6214
1156000049,2024,구립당산1동경로당,서울특별시 영등포구 영등포로25길 24,,30,20240520,20240930,126.8985,37.5231,191027.5818,547072.7697
1156000060,2024,당산2동 주민센터,서울특별시 영등포구 당산로41가길 7,,24,20240520,20240930,126.897338,37.531015,190925.8218,547951.3479
1156000061,2024,구립당산2동경로당,서울특별시 영등포구 당산로48길 16,,25,20240520,20240930,126.90396,37.53493,191511.6033,548385.202
1156000062,2024,구립남부경로당,서울특별시 영등포구 당산로35길 4-9 ,,50,20240520,20240930,126.897398,37.529292,190930.8812,547760.1104
1156000225,2024,늘샘드리 작은도서관,서울특별시 영등포구 도영로7길 10,,31,20240520,20240930,126.8959,37.5094,190796.064,545552.4936
